marked_register_2014,ward,street,treat,weights
1,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
0,E,824d61feaf30ca85fbc73d05ee069969,1,1.28125
1,E,824d61feaf30ca85fbc73d05ee069969,1,1.28125
0,E,824d61feaf30ca85fbc73d05ee069969,1,1.28125
1,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,B,a0bfc0521e61a8c9d4706430e7e28296,0,3.6119402985074633
1,B,a0bfc0521e61a8c9d4706430e7e28296,0,3.6119402985074633
0,G,36996443ae838b2d44831d2978e8a53b,0,4.502057613168724
0,G,36996443ae838b2d44831d2978e8a53b,0,4.502057613168724
0,G,36996443ae838b2d44831d2978e8a53b,0,4.502057613168724
1,D,7cd4ad182cece970727339eb4b3d2a74,1,1.3621683967704727
1,D,7cd4ad182cece970727339eb4b3d2a74,1,1.3621683967704727
0,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
0,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,D,7f88cf7f982e8f96545015d8e7f39d11,1,1.3621683967704727
0,D,7f88cf7f982e8f96545015d8e7f39d11,1,1.3621683967704727
1,E,29334dcd839c694333a783fb3447521f,1,1.28125
1,E,29334dcd839c694333a783fb3447521f,1,1.28125
0,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
0,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
0,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
1,H,453cfa9e194f60939b8a014417342c40,1,1.6079812206572772
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
1,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
0,A,491c40e31bb2078dda3f9543ce5c1d17,0,2.856687898089172
0,A,491c40e31bb2078dda3f9543ce5c1d17,0,2.856687898089172
1,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
0,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
0,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
1,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
1,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,C,a32e93539aea2fa913c02c7a40ccb291,1,1.4331065759637187
0,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,I,17aec348fa31db84e756f34f0705b0de,0,4.635000000000001
0,C,253c689709339b14e9f79c18f54d19b1,0,3.30890052356021
0,C,253c689709339b14e9f79c18f54d19b1,0,3.30890052356021
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,B,ce9a52e355082be81528667c0dffc39a,1,1.3828571428571428
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
0,C,5db99e9a7fa14f7ae5b3fdeb4d1e5f41,1,1.4331065759637187
0,I,2fb4327ad7fe2c72b1f01c7fda55bff8,1,1.2751031636863823
0,B,0cb4fa70fe3cf6c6e2dd222a8fc0b91e,1,1.3828571428571428
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
1,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
0,A,0da2cfe447443f1f93f3c67258a96155,1,1.5385934819897085
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
1,C,120ce3a489299a66b602ff257d3fac37,1,1.4331065759637187
1,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
1,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
0,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
0,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
0,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
0,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
0,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,I,2fb4327ad7fe2c72b1f01c7fda55bff8,1,1.2751031636863823
0,I,2fb4327ad7fe2c72b1f01c7fda55bff8,1,1.2751031636863823
0,I,2fb4327ad7fe2c72b1f01c7fda55bff8,1,1.2751031636863823
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
1,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
1,B,d2cd3e34830f5dc1a902d3b93cdf97da,1,1.3828571428571428
0,B,d2cd3e34830f5dc1a902d3b93cdf97da,1,1.3828571428571428
1,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
1,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
1,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,D,d3c3cdb6ebc522ccc7b6709201d93326,1,1.3621683967704727
1,D,d3c3cdb6ebc522ccc7b6709201d93326,1,1.3621683967704727
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
1,G,36996443ae838b2d44831d2978e8a53b,0,4.502057613168724
1,G,36996443ae838b2d44831d2978e8a53b,0,4.502057613168724
0,C,120ce3a489299a66b602ff257d3fac37,1,1.4331065759637187
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
1,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
1,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
1,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
0,D,bb7959e39b63a10694935a2da518dd0f,0,3.7611464968152872
1,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
1,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,G,9f3fcf19665f0c705997f48b61e9252b,1,1.2855464159811987
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,C,280a75c56530ffbdf6630c262d085a13,1,1.4331065759637187
0,C,280a75c56530ffbdf6630c262d085a13,1,1.4331065759637187
0,A,591606f6e6139f45153123e1d0c0f148,1,1.5385934819897085
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
1,A,74d0138610f22273ff005844470ea987,1,1.5385934819897085
1,A,74d0138610f22273ff005844470ea987,1,1.5385934819897085
1,E,29334dcd839c694333a783fb3447521f,1,1.28125
1,E,29334dcd839c694333a783fb3447521f,1,1.28125
0,E,37de948383e7d4af401389653e30711c,1,1.28125
0,E,37de948383e7d4af401389653e30711c,1,1.28125
1,C,668b069c2db45caa80b6c42de3419582,0,3.30890052356021
1,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
1,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
1,C,66a88c56f4e3fa451e35ce74d19e5ab2,0,3.30890052356021
1,D,d3c3cdb6ebc522ccc7b6709201d93326,1,1.3621683967704727
0,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
0,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
0,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
1,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
1,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
1,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,I,4a526380b5d8b6505a082451701ac486,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
1,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
1,D,5051a53bb4e2f638ea628eb876d3acaa,0,3.7611464968152872
1,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
1,B,09606d7d1c33f5088d8cbdaf4ebaff4f,1,1.3828571428571428
0,H,0f975378d188f55a4c1a0a09b6caab6a,1,1.6079812206572772
0,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
0,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
1,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
1,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,C,7661c2a01463c1845c45db1b5525be46,1,1.4331065759637187
0,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
1,F,a21dc576103329bc819ea141e49e317a,1,1.195583596214511
1,F,a21dc576103329bc819ea141e49e317a,1,1.195583596214511
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
1,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
0,H,427053d020231e5ad666df8070acd005,0,2.6447876447876446
0,H,427053d020231e5ad666df8070acd005,0,2.6447876447876446
0,C,120ce3a489299a66b602ff257d3fac37,1,1.4331065759637187
1,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,B,929d3f3e516df8fd3d42a673992f2807,0,3.6119402985074633
0,B,0cb4fa70fe3cf6c6e2dd222a8fc0b91e,1,1.3828571428571428
0,B,0cb4fa70fe3cf6c6e2dd222a8fc0b91e,1,1.3828571428571428
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,H,ecc6163c83fd9fd557359b676264f7f5,0,2.6447876447876446
0,D,df84f29d08e7e73d7c3f00de83e5c128,1,1.3621683967704727
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,I,4750a74266c26aea538861c64f5cb017,0,4.635000000000001
0,I,4750a74266c26aea538861c64f5cb017,0,4.635000000000001
0,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
0,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
1,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
1,B,506f89e848feebe0176d5c186094f26a,0,3.6119402985074633
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
0,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,E,842763e971edeccec5d0508ae48d6859,0,4.555555555555556
0,E,842763e971edeccec5d0508ae48d6859,0,4.555555555555556
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
1,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
1,B,6406b9793536e7f5a9bbff5d5d570008,1,1.3828571428571428
0,D,d3c3cdb6ebc522ccc7b6709201d93326,1,1.3621683967704727
1,C,bb09cfc2d27fe4addb0eb9900581b7e4,1,1.4331065759637187
0,H,427053d020231e5ad666df8070acd005,0,2.6447876447876446
1,H,427053d020231e5ad666df8070acd005,0,2.6447876447876446
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,G,ebbd3d91c815ed22b1c452276b2ee08c,1,1.2855464159811987
0,G,ebbd3d91c815ed22b1c452276b2ee08c,1,1.2855464159811987
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
1,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,E,e4bee3055c23044f6440e9b664931bbb,1,1.28125
0,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
0,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
0,H,b07f88c21d136aec8ce6d95d5e06d373,1,1.6079812206572772
0,H,b07f88c21d136aec8ce6d95d5e06d373,1,1.6079812206572772
1,H,96e5aae4228a474801cb28f9c57b8515,1,1.6079812206572772
1,H,96e5aae4228a474801cb28f9c57b8515,1,1.6079812206572772
1,C,e735b55ee6c2e4bf794777049e0dc7e5,1,1.4331065759637187
0,E,bef21908abff92a6a4a50b003630f84a,1,1.28125
0,E,bef21908abff92a6a4a50b003630f84a,1,1.28125
0,C,7661c2a01463c1845c45db1b5525be46,1,1.4331065759637187
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,I,91c552103d5a7323e6bd692e193b1337,1,1.2751031636863823
1,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,2313436091a2d5614ef87054cee93ac9,1,1.2751031636863823
0,I,2313436091a2d5614ef87054cee93ac9,1,1.2751031636863823
0,E,dbedba61c228d7ebddbaf9f53b6959e2,0,4.555555555555556
1,H,ea10d39b057b4bd001dc66b7aebb7ae3,1,1.6079812206572772
1,H,ea10d39b057b4bd001dc66b7aebb7ae3,1,1.6079812206572772
1,I,a3e870d6772c53014e6e849644b14726,1,1.2751031636863823
0,D,ad153ec06f055981074aa4302ffbd6f4,1,1.3621683967704727
1,D,ad153ec06f055981074aa4302ffbd6f4,1,1.3621683967704727
0,C,3243ce31f7c78cfb7cf04f95baee5008,1,1.4331065759637187
1,A,1153ec7aa006db9d343dba9f13bff907,1,1.5385934819897085
1,A,1153ec7aa006db9d343dba9f13bff907,1,1.5385934819897085
1,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
0,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
0,F,a21dc576103329bc819ea141e49e317a,1,1.195583596214511
1,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,D,2b7372d377fa36881bed490923e71f66,1,1.3621683967704727
1,F,62da23a47daed1be2b67be4c9b421bdb,1,1.195583596214511
1,F,62da23a47daed1be2b67be4c9b421bdb,1,1.195583596214511
1,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
1,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
0,C,495f3b705cf3e2e9e897b1e6c787e87c,1,1.4331065759637187
1,G,b90c7805fd9cd6f4e041a128cdf1c6ec,1,1.2855464159811987
1,G,4e7af57ee5e8f6d771b8d6cf53a9a905,0,4.502057613168724
1,G,4e7af57ee5e8f6d771b8d6cf53a9a905,0,4.502057613168724
1,D,ef21f07c081f372b861c2c9d593fb332,1,1.3621683967704727
0,D,ef21f07c081f372b861c2c9d593fb332,1,1.3621683967704727
1,D,ef21f07c081f372b861c2c9d593fb332,1,1.3621683967704727
0,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
1,I,4956c8c3d3b5e35a0c33f91aaa86113d,1,1.2751031636863823
1,I,4956c8c3d3b5e35a0c33f91aaa86113d,1,1.2751031636863823
1,G,0e8653c2ad7e0f217a5c34126d58bc35,1,1.2855464159811987
1,I,ba7f6f7604cd1260d19a256a7d587560,1,1.2751031636863823
1,I,ba7f6f7604cd1260d19a256a7d587560,1,1.2751031636863823
0,G,9f3fcf19665f0c705997f48b61e9252b,1,1.2855464159811987
0,G,9f3fcf19665f0c705997f48b61e9252b,1,1.2855464159811987
0,G,9f3fcf19665f0c705997f48b61e9252b,1,1.2855464159811987
0,G,9f3fcf19665f0c705997f48b61e9252b,1,1.2855464159811987
1,G,ddc47c558f94a6e4b0300933740b7bd3,1,1.2855464159811987
1,G,d8ce72e1fbe83ffa62440250ee3f22d2,1,1.2855464159811987
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,I,66ec1e1b288c2351627b43ba9137c164,0,4.635000000000001
1,G,f0c3ed8ae89a24dd2bf30d79e5f30c57,1,1.2855464159811987
1,G,f0c3ed8ae89a24dd2bf30d79e5f30c57,1,1.2855464159811987
1,I,8925452ed598968607c608c3d8898158,1,1.2751031636863823
1,I,8925452ed598968607c608c3d8898158,1,1.2751031636863823
1,F,47116b2b7cda43fa1e3d2b07fbb98210,0,6.112903225806453
0,F,47116b2b7cda43fa1e3d2b07fbb98210,0,6.112903225806453
1,F,47116b2b7cda43fa1e3d2b07fbb98210,0,6.112903225806453
1,F,d4b905ffe74e83325996c34a90578e13,1,1.195583596214511
1,H,cc2680bc8faf662c059e69b34dc1bb0e,0,2.6447876447876446
0,A,5d294ea4aa68a55fe52f97ae9ae5c764,1,1.5385934819897085
0,A,5d294ea4aa68a55fe52f97ae9ae5c764,1,1.5385934819897085
0,C,a7feb19726bae3b158380c8587f62910,1,1.4331065759637187
0,C,a7feb19726bae3b158380c8587f62910,1,1.4331065759637187
1,B,1b0ea6b916b8f9e483fcff7a89e3ce16,1,1.3828571428571428
0,B,1b0ea6b916b8f9e483fcff7a89e3ce16,1,1.3828571428571428
1,B,fc8d3861bec30c1d03831ebdfa8d98df,1,1.3828571428571428
1,B,fc8d3861bec30c1d03831ebdfa8d98df,1,1.3828571428571428
0,B,f4e0645373c21e4060d0cba2056591e4,1,1.3828571428571428
1,D,84f5f4dd74dcf12e6e41f38349ed394f,0,3.7611464968152872
0,F,0d3b3fb86e041343ab962d3d18aff1f3,0,6.112903225806453
1,F,0d3b3fb86e041343ab962d3d18aff1f3,0,6.112903225806453
0,F,0d3b3fb86e041343ab962d3d18aff1f3,0,6.112903225806453
0,F,0d3b3fb86e041343ab962d3d18aff1f3,0,6.112903225806453
0,C,3e7afd1594475de17ed857566a157c99,1,1.4331065759637187
0,A,8e81d5ca331d3a23ec3bc6621e6c9d19,0,2.856687898089172
0,A,8e81d5ca331d3a23ec3bc6621e6c9d19,0,2.856687898089172
0,H,7ea286a5153d85aad58fa537320cd45c,1,1.6079812206572772
0,H,7ea286a5153d85aad58fa537320cd45c,1,1.6079812206572772
1,H,7ea286a5153d85aad58fa537320cd45c,1,1.6079812206572772
1,A,fb3f5d3737dd309dc44eae21fefb783b,1,1.5385934819897085
0,B,9485abb4fe2c094f8f462c21b73b4ea9,1,1.3828571428571428
0,I,30aac24add652c6375cdcb24de842fcc,0,4.635000000000001
0,I,30aac24add652c6375cdcb24de842fcc,0,4.635000000000001
1,I,631f78ac9152e7c1e602ebce12d16a89,1,1.2751031636863823
0,I,631f78ac9152e7c1e602ebce12d16a89,1,1.2751031636863823
1,C,5945fa511ae442f4537b778bf5605d2a,0,3.30890052356021
0,C,5945fa511ae442f4537b778bf5605d2a,0,3.30890052356021
0,C,9152f8ed0c7f78989bd240abf7d81df1,0,3.30890052356021
0,C,9152f8ed0c7f78989bd240abf7d81df1,0,3.30890052356021
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
1,D,64bf27f4b21fa42db79e3a05a4420d81,0,3.7611464968152872
0,B,a84b1e71be3504a1fb7b87c17a9b7ef1,1,1.3828571428571428
0,B,a84b1e71be3504a1fb7b87c17a9b7ef1,1,1.3828571428571428
0,G,6f06b0337077ee8f888da64598487574,1,1.2855464159811987
0,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
0,A,591606f6e6139f45153123e1d0c0f148,1,1.5385934819897085
0,C,5deda2cf2a0a68ae74bc27ce5c37bedd,0,3.30890052356021
0,C,5deda2cf2a0a68ae74bc27ce5c37bedd,0,3.30890052356021
1,I,8f2e77ed8c675babd0238de7b3fe68d8,1,1.2751031636863823
1,D,783b340c05539dfb7c2fe388ae53b1a1,1,1.3621683967704727
0,B,36faf3dec0deb3328fa96a2aa2f0497f,1,1.3828571428571428
0,C,13b467a5dae934363a59b69c13626f73,0,3.30890052356021
0,I,4750a74266c26aea538861c64f5cb017,0,4.635000000000001
0,I,dda5731628791b2f27649ccb9b96f7e0,0,4.635000000000001
0,D,7cd4ad182cece970727339eb4b3d2a74,1,1.3621683967704727
0,D,7cd4ad182cece970727339eb4b3d2a74,1,1.3621683967704727
0,A,74d0138610f22273ff005844470ea987,1,1.5385934819897085
1,A,74d0138610f22273ff005844470ea987,1,1.5385934819897085
0,A,211c2b7e205077eccc6dc6f6b95cc81e,1,1.5385934819897085
0,A,211c2b7e205077eccc6dc6f6b95cc81e,1,1.5385934819897085
1,A,211c2b7e205077eccc6dc6f6b95cc81e,1,1.5385934819897085
1,G,ed60452d9493485d0566a6c408838f3c,1,1.2855464159811987
1,I,f3eab9d3e1b8b113d68eddf585988107,1,1.2751031636863823
0,I,f3eab9d3e1b8b113d68eddf585988107,1,1.2751031636863823
0,I,f3eab9d3e1b8b113d68eddf585988107,1,1.2751031636863823
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
