"ID","X","Y_Z_0","Y_Z_1"
"04190",1,1,0
"04191",0,1,1
"04192",0,0,1
"04193",0,1,1
"04194",0,1,1
"04195",0,1,0
"04196",1,1,0
"04197",0,1,1
"04198",0,0,1
"04199",0,1,1
"04200",0,1,1
"04201",0,1,1
"04202",1,0,1
"04203",0,1,1
"04204",0,0,1
"04205",0,1,1
"04206",0,0,0
"04207",1,0,0
"04208",0,1,1
"04209",0,0,1
"04210",0,1,1
"04211",0,1,1
"04212",0,1,1
"04213",1,0,0
"04214",0,1,0
"04215",0,1,1
"04216",0,1,1
"04217",0,1,1
"04218",0,1,1
"04219",0,1,1
"04220",0,1,0
"04221",0,1,1
"04222",0,1,1
"04223",0,1,1
"04224",0,0,1
"04225",0,1,1
"04226",1,0,1
"04227",0,1,1
"04228",0,0,1
"04229",1,0,0
"04230",0,1,0
"04231",0,1,1
"04232",1,0,0
"04233",0,0,1
"04234",0,1,1
"04235",0,1,1
"04236",0,1,1
"04237",0,0,1
"04238",0,0,0
"04239",0,0,1
"04240",0,1,1
"04241",0,1,1
"04242",0,1,1
"04243",0,0,0
"04244",0,1,0
"04245",0,0,0
"04246",0,1,1
"04247",0,1,0
"04248",0,1,1
"04249",1,0,0
"04250",1,0,0
"04251",1,0,0
"04252",0,1,0
"04253",0,1,1
"04254",0,1,0
"04255",1,0,0
"04256",0,1,1
"04257",1,0,0
"04258",0,0,1
"04259",0,1,1
"04260",0,1,1
"04261",1,0,1
"04262",0,1,1
"04263",0,0,1
"04264",0,1,1
"04265",1,0,0
"04266",0,0,1
"04267",1,0,0
"04268",0,1,1
"04269",0,0,1
"04270",1,0,0
"04271",1,0,0
"04272",1,1,0
"04273",0,1,1
"04274",0,1,1
"04275",1,1,0
"04276",1,0,0
"04277",0,1,1
"04278",0,0,1
"04279",0,1,1
"04280",0,1,1
"04281",0,1,1
"04282",1,0,0
"04283",0,1,1
"04284",0,1,1
"04285",0,0,1
"04286",0,0,1
"04287",0,1,1
"04288",0,1,0
"04289",0,1,1
"04290",0,1,1
"04291",0,0,1
"04292",0,1,1
"04293",0,0,0
"04294",0,1,0
"04295",1,0,0
"04296",0,0,1
"04297",0,1,1
"04298",0,1,0
"04299",0,0,1
"04300",0,1,1
"04301",0,0,1
"04302",0,1,1
"04303",0,1,0
"04304",0,1,1
"04305",0,0,0
"04306",0,0,1
"04307",0,1,0
"04308",0,0,1
"04309",0,1,1
"04310",0,1,0
"04311",0,1,1
"04312",0,1,1
"04313",0,0,1
"04314",0,1,1
"04315",0,1,1
"04316",1,0,0
"04317",1,0,0
"04318",1,0,1
"04319",0,1,1
"04320",0,1,1
"04321",1,1,0
"04322",0,1,1
"04323",0,1,1
"04324",0,1,1
"04325",1,0,0
"04326",0,0,0
"04327",0,1,0
"04328",0,0,1
"04329",1,0,1
"04330",0,0,1
"04331",1,0,0
"04332",0,1,1
"04333",0,1,1
"04334",1,0,1
"04335",0,0,1
"04336",1,0,1
"04337",0,0,0
"04338",0,1,1
"04339",0,0,1
"04340",0,1,1
"04341",0,1,0
"04342",1,1,0
"04343",0,0,1
"04344",0,1,0
"04345",0,0,1
"04346",0,1,1
"04347",1,1,0
"04348",0,1,0
"04349",0,1,1
"04350",1,1,0
"04351",0,1,1
"04352",0,0,1
"04353",0,1,1
"04354",0,1,1
"04355",0,1,1
"04356",0,1,1
"04357",0,1,1
"04358",0,1,0
"04359",1,1,0
"04360",0,0,1
"04361",0,1,1
"04362",1,0,0
"04363",0,1,1
"04364",1,1,0
"04365",0,0,0
"04366",1,0,0
"04367",1,0,0
"04368",0,1,1
"04369",0,1,1
"04370",0,1,1
"04371",0,1,1
"04372",0,1,1
"04373",0,1,1
"04374",1,0,1
"04375",0,1,1
"04376",0,1,1
"04377",0,1,1
"04378",1,1,1
"04379",1,0,0
"04380",0,0,1
"04381",0,1,1
"04382",0,1,1
"04383",1,0,0
"04384",0,1,1
"04385",0,1,1
"04386",0,1,1
"04387",0,0,1
"04388",0,1,1
"04389",0,0,1
"04390",0,1,1
"04391",1,0,0
"04392",0,1,1
"04393",0,1,0
"04394",0,0,1
"04395",0,1,1
"04396",1,0,1
"04397",0,1,0
"04398",0,1,1
"04399",0,0,1
"04400",0,1,1
"04401",0,0,1
"04402",1,1,1
"04403",0,1,1
"04404",0,1,1
"04405",0,1,1
"04406",0,0,1
"04407",1,1,0
"04408",0,1,1
"04409",0,0,1
"04410",0,1,1
"04411",0,1,1
"04412",0,1,1
"04413",0,1,1
"04414",0,1,1
"04415",1,1,1
"04416",0,1,1
"04417",0,1,1
"04418",0,1,1
"04419",0,0,1
"04420",0,1,1
"04421",0,0,1
"04422",0,1,1
"04423",0,1,1
"04424",0,0,1
"04425",0,1,1
"04426",0,1,1
"04427",0,0,1
"04428",0,1,1
"04429",0,0,1
"04430",1,0,0
"04431",0,1,0
"04432",0,1,1
"04433",0,0,1
"04434",0,1,1
"04435",0,0,1
"04436",1,0,0
"04437",0,1,1
"04438",1,0,0
"04439",1,0,1
"04440",0,0,0
"04441",0,0,1
"04442",0,0,1
"04443",0,1,0
"04444",1,0,0
"04445",0,0,1
"04446",0,0,1
"04447",1,0,1
"04448",0,1,1
"04449",0,1,0
"04450",0,1,1
"04451",0,1,1
"04452",0,1,1
"04453",0,1,1
"04454",0,1,1
"04455",0,1,1
"04456",0,1,0
"04457",0,0,1
"04458",1,1,0
"04459",0,1,0
"04460",0,1,1
"04461",1,1,0
"04462",0,1,1
"04463",0,1,1
"04464",0,1,0
"04465",0,0,1
"04466",0,1,1
"04467",0,0,1
"04468",0,0,0
"04469",0,1,1
"04470",1,0,1
"04471",1,0,0
"04472",0,1,0
"04473",0,0,0
"04474",0,1,0
"04475",0,1,1
"04476",0,1,0
"04477",0,1,1
"04478",0,1,1
"04479",0,1,1
"04480",0,1,1
"04481",0,1,1
"04482",0,1,1
"04483",0,1,1
"04484",1,1,1
"04485",0,1,0
"04486",0,1,1
"04487",0,1,0
"04488",0,1,1
"04489",0,1,1
"04490",0,1,1
"04491",1,0,0
"04492",0,1,1
"04493",0,0,1
"04494",0,0,1
"04495",0,1,1
"04496",0,1,1
"04497",0,0,1
"04498",1,1,0
"04499",0,0,1
"04500",0,1,1
"04501",0,0,1
"04502",0,1,0
"04503",0,1,0
"04504",0,1,0
"04505",0,1,1
"04506",0,1,0
"04507",0,0,0
"04508",0,0,1
"04509",1,0,0
"04510",0,1,1
"04511",1,1,1
"04512",0,1,1
"04513",1,0,0
"04514",0,1,1
"04515",1,0,0
"04516",0,1,1
"04517",0,0,1
"04518",0,0,0
"04519",1,0,0
"04520",0,1,0
"04521",1,1,0
"04522",0,1,0
"04523",1,0,0
"04524",0,1,1
"04525",1,1,0
"04526",0,1,1
"04527",0,1,1
"04528",1,0,0
"04529",0,1,1
"04530",0,1,1
"04531",0,1,1
"04532",0,1,1
"04533",0,1,1
"04534",0,1,0
"04535",0,1,1
"04536",0,1,1
"04537",0,0,0
"04538",0,0,0
"04539",0,1,1
"04540",0,1,1
"04541",0,0,1
"04542",0,1,1
"04543",0,1,1
"04544",0,1,1
"04545",0,0,1
"04546",1,0,0
"04547",0,0,1
"04548",1,1,0
"04549",0,0,0
"04550",0,1,1
"04551",1,0,0
"04552",0,1,0
"04553",0,0,1
"04554",0,1,1
"04555",1,0,0
"04556",0,0,0
"04557",0,1,1
"04558",0,1,0
"04559",0,0,1
"04560",0,1,1
"04561",0,1,1
"04562",0,1,0
"04563",0,1,1
"04564",0,1,1
"04565",0,1,1
"04566",0,1,1
"04567",0,1,1
"04568",1,0,0
"04569",0,1,1
"04570",1,0,0
"04571",0,0,1
"04572",0,1,1
"04573",0,1,1
"04574",0,1,1
"04575",0,1,1
"04576",0,0,0
"04577",0,0,1
"04578",0,1,0
"04579",1,0,0
"04580",0,1,1
"04581",1,0,1
"04582",0,0,1
"04583",0,0,1
"04584",1,1,0
"04585",0,1,0
"04586",1,0,1
"04587",0,1,1
"04588",0,1,1
"04589",1,1,0
"04590",0,1,1
"04591",0,1,1
"04592",0,0,1
"04593",0,1,1
"04594",0,0,1
"04595",0,1,1
"04596",0,1,1
"04597",0,1,1
"04598",0,1,1
"04599",1,1,0
"04600",0,1,1
"04601",0,1,1
"04602",1,0,0
"04603",0,1,1
"04604",0,0,1
"04605",0,1,0
"04606",0,1,1
"04607",0,1,1
"04608",0,1,1
"04609",0,1,1
"04610",0,1,1
"04611",0,1,1
"04612",0,1,1
"04613",0,1,1
"04614",0,1,1
"04615",0,1,1
"04616",0,1,1
"04617",0,1,1
"04618",0,1,1
"04619",0,0,1
"04620",1,0,0
"04621",0,1,1
"04622",0,1,0
"04623",0,1,1
"04624",0,1,1
"04625",0,1,0
"04626",1,0,0
"04627",1,1,0
"04628",1,0,0
"04629",1,0,0
"04630",1,1,0
"04631",1,1,0
"04632",0,1,1
"04633",0,0,1
"04634",0,0,1
"04635",0,1,1
"04636",0,0,1
"04637",0,0,1
"04638",0,0,1
"04639",1,1,0
"04640",0,0,0
"04641",0,1,1
"04642",0,0,1
"04643",0,1,1
"04644",0,1,1
"04645",0,0,1
"04646",0,1,1
"04647",0,1,1
"04648",1,0,1
"04649",0,1,1
"04650",1,0,0
"04651",0,0,0
"04652",0,1,1
"04653",0,0,1
"04654",0,1,1
"04655",0,1,1
"04656",0,1,1
"04657",1,1,1
"04658",0,0,1
"04659",1,0,1
"04660",1,0,0
"04661",0,0,1
"04662",0,1,1
"04663",0,0,1
"04664",1,1,0
"04665",0,1,1
"04666",1,0,0
"04667",0,1,1
"04668",0,1,1
"04669",0,1,0
"04670",1,0,1
"04671",0,0,0
"04672",0,1,1
"04673",1,0,0
"04674",0,0,0
"04675",1,1,1
"04676",0,0,1
"04677",0,1,1
"04678",1,0,0
"04679",0,1,0
"04680",0,1,1
"04681",0,0,0
"04682",0,1,0
"04683",1,0,1
"04684",0,1,1
"04685",1,1,1
"04686",0,1,1
"04687",1,0,0
"04688",0,0,1
"04689",0,1,1
"04690",0,1,0
"04691",0,1,1
"04692",0,1,1
"04693",0,0,1
"04694",0,1,1
"04695",0,1,1
"04696",0,1,1
"04697",0,0,0
"04698",0,1,1
"04699",1,1,0
"04700",0,1,1
"04701",0,0,0
"04702",0,1,1
"04703",1,0,0
"04704",0,1,1
"04705",1,1,1
"04706",0,1,1
"04707",0,0,0
"04708",0,1,1
"04709",0,1,0
"04710",1,0,0
"04711",0,1,0
"04712",1,1,0
"04713",0,1,1
"04714",0,1,1
"04715",0,1,1
"04716",0,1,1
"04717",0,1,1
"04718",1,0,1
"04719",0,1,1
"04720",1,0,0
"04721",0,1,1
"04722",0,1,1
"04723",0,0,1
"04724",1,0,1
"04725",0,0,1
"04726",0,0,1
"04727",0,0,0
"04728",1,0,0
"04729",0,1,1
"04730",0,1,1
"04731",0,0,1
"04732",0,1,1
"04733",0,1,1
"04734",0,1,1
"04735",0,0,1
"04736",1,0,0
"04737",0,0,1
"04738",1,0,0
"04739",0,1,1
"04740",0,1,1
"04741",1,0,0
"04742",1,0,0
"04743",0,0,1
"04744",0,0,1
"04745",0,1,0
"04746",0,1,0
"04747",0,1,1
"04748",1,0,0
"04749",0,1,1
"04750",0,1,1
"04751",0,0,1
"04752",0,1,1
"04753",0,0,0
"04754",1,0,0
"04755",0,0,1
"04756",1,0,1
"04757",0,1,1
"04758",0,1,1
"04759",0,0,0
"04760",1,0,0
"04761",0,0,1
"04762",0,1,0
"04763",1,0,0
"04764",0,1,1
"04765",0,0,1
"04766",0,1,0
"04767",1,1,1
"04768",0,1,1
"04769",0,0,0
"04770",0,1,0
"04771",0,1,1
"04772",0,0,0
"04773",0,1,1
"04774",0,1,0
"04775",0,0,1
"04776",0,1,1
"04777",0,1,0
"04778",0,1,1
"04779",0,1,1
"04780",1,0,0
"04781",0,0,1
"04782",0,1,1
"04783",0,1,0
"04784",1,0,0
"04785",0,0,1
"04786",1,0,0
"04787",0,1,1
"04788",0,1,1
"04789",0,0,1
"04790",1,0,1
"04791",0,1,0
"04792",0,1,1
"04793",0,1,1
"04794",0,1,0
"04795",0,1,1
"04796",1,1,0
"04797",0,1,0
"04798",1,1,0
"04799",0,1,1
"04800",1,0,1
"04801",1,0,0
"04802",0,1,1
"04803",1,0,1
"04804",0,1,1
"04805",0,1,1
"04806",0,1,1
"04807",0,0,1
"04808",0,1,1
"04809",1,1,0
"04810",0,1,1
"04811",1,0,0
"04812",1,1,0
"04813",0,0,1
"04814",0,1,1
"04815",0,1,1
"04816",1,0,0
"04817",0,0,1
"04818",0,1,1
"04819",0,1,1
"04820",0,0,1
"04821",0,0,1
"04822",0,1,1
"04823",1,0,0
"04824",0,1,1
"04825",0,0,1
"04826",0,1,1
"04827",0,1,1
"04828",1,0,1
"04829",0,1,1
"04830",0,1,1
"04831",0,1,0
"04832",0,1,1
"04833",0,1,1
"04834",0,1,1
"04835",1,0,0
"04836",0,1,1
"04837",0,1,1
"04838",0,1,1
"04839",0,1,1
"04840",0,1,0
"04841",0,0,1
"04842",0,0,0
"04843",0,1,1
"04844",0,1,1
"04845",0,1,1
"04846",0,0,1
"04847",0,1,1
"04848",0,1,1
"04849",0,1,1
"04850",0,1,0
"04851",0,1,1
"04852",0,0,1
"04853",0,1,1
"04854",1,0,0
"04855",0,1,0
"04856",0,1,1
"04857",0,1,1
"04858",0,1,0
"04859",1,0,0
"04860",0,1,1
"04861",0,1,1
"04862",0,1,1
"04863",1,0,0
"04864",0,0,1
"04865",0,0,1
"04866",0,1,1
"04867",0,1,1
"04868",0,1,1
"04869",0,1,0
"04870",0,1,1
"04871",0,0,1
"04872",0,1,1
"04873",0,1,1
"04874",0,1,0
"04875",0,0,1
"04876",1,0,1
"04877",0,0,1
"04878",0,0,1
"04879",0,1,1
"04880",1,0,0
"04881",0,1,1
"04882",0,1,0
"04883",0,0,1
"04884",0,0,1
"04885",0,0,1
"04886",1,1,0
"04887",1,0,1
"04888",1,0,0
"04889",1,1,1
"04890",0,1,1
"04891",0,1,1
"04892",0,1,1
"04893",0,1,1
"04894",0,1,0
"04895",0,1,1
"04896",0,1,1
"04897",0,0,1
"04898",0,1,1
"04899",0,1,0
"04900",0,1,1
"04901",0,1,1
"04902",0,1,1
"04903",1,0,0
"04904",0,1,1
"04905",0,0,0
"04906",0,1,0
"04907",1,0,0
"04908",1,0,1
"04909",1,0,1
"04910",0,1,1
"04911",0,1,1
"04912",0,1,0
"04913",0,0,1
"04914",0,0,1
"04915",0,1,0
"04916",0,0,0
"04917",0,1,1
"04918",1,1,0
"04919",0,1,0
"04920",0,0,1
"04921",0,1,1
"04922",0,1,1
"04923",1,1,0
"04924",0,1,1
"04925",1,0,0
"04926",0,1,1
"04927",1,0,0
"04928",0,0,0
"04929",0,1,1
"04930",0,0,1
"04931",0,1,1
"04932",0,0,1
"04933",1,0,0
"04934",0,0,1
"04935",0,0,1
"04936",0,1,1
"04937",0,1,1
"04938",0,1,0
"04939",0,0,1
"04940",0,1,1
"04941",1,1,1
"04942",0,0,1
"04943",0,1,0
"04944",1,1,1
"04945",1,1,0
"04946",0,1,1
"04947",0,1,0
"04948",1,0,0
"04949",0,0,1
"04950",0,0,1
"04951",0,1,0
"04952",0,1,1
"04953",0,0,1
"04954",0,0,0
"04955",0,0,1
"04956",0,1,1
"04957",0,1,1
"04958",0,1,1
"04959",1,1,0
"04960",0,1,1
"04961",0,1,0
"04962",0,1,1
"04963",0,0,1
"04964",0,0,1
"04965",0,1,1
"04966",0,1,1
"04967",0,0,0
"04968",0,1,0
"04969",0,0,1
"04970",0,1,1
"04971",1,0,0
"04972",0,0,0
"04973",0,1,1
"04974",0,0,1
"04975",1,0,0
"04976",0,1,0
"04977",0,1,1
"04978",0,1,1
"04979",1,0,0
"04980",1,1,0
"04981",1,0,1
"04982",0,1,1
"04983",0,0,1
"04984",0,1,0
"04985",0,1,1
"04986",1,0,0
"04987",1,0,0
"04988",1,0,0
"04989",0,1,1
"04990",0,1,1
"04991",0,1,1
"04992",1,1,1
"04993",0,1,1
"04994",0,1,1
"04995",0,1,1
"04996",0,1,1
"04997",1,0,1
"04998",0,0,0
"04999",0,0,1
"05000",0,1,1
"05001",0,1,1
"05002",0,1,0
"05003",0,0,1
"05004",0,1,0
"05005",0,1,1
"05006",0,0,1
"05007",1,0,0
"05008",0,0,1
"05009",1,0,0
"05010",0,0,0
"05011",0,1,1
"05012",0,1,0
"05013",0,1,1
"05014",1,0,0
"05015",1,0,1
"05016",0,1,1
"05017",0,0,1
"05018",0,1,1
"05019",0,0,1
"05020",0,1,1
"05021",1,0,1
"05022",1,0,0
"05023",0,1,1
"05024",0,0,1
"05025",0,1,1
"05026",0,0,0
"05027",0,1,0
"05028",0,0,1
"05029",0,0,1
"05030",0,0,1
"05031",1,0,0
"05032",0,1,1
"05033",0,1,1
"05034",0,0,1
"05035",0,1,1
"05036",0,1,1
"05037",1,0,0
"05038",0,0,1
"05039",0,1,0
"05040",0,1,1
"05041",0,1,0
"05042",0,0,0
"05043",0,0,1
"05044",1,0,0
"05045",0,1,1
"05046",0,1,0
"05047",0,1,1
"05048",0,1,1
"05049",1,1,1
"05050",1,1,0
"05051",1,0,0
"05052",0,1,0
"05053",0,0,1
"05054",0,1,1
"05055",1,0,0
"05056",0,1,1
"05057",0,0,1
"05058",0,1,1
"05059",0,1,1
"05060",1,0,0
"05061",1,1,1
"05062",1,0,1
"05063",0,0,0
"05064",0,1,1
"05065",0,0,1
"05066",0,1,0
"05067",0,1,1
"05068",0,0,1
"05069",0,1,1
"05070",0,1,1
"05071",0,1,1
"05072",0,0,0
"05073",1,0,0
"05074",0,1,1
"05075",0,1,1
"05076",0,0,1
"05077",0,0,1
"05078",0,1,0
"05079",1,1,0
"05080",0,1,0
"05081",0,0,1
"05082",0,1,1
"05083",0,1,1
"05084",1,0,0
"05085",0,1,1
"05086",0,1,1
"05087",0,1,1
"05088",0,1,0
"05089",0,0,1
"05090",0,1,1
"05091",0,1,1
"05092",0,0,1
"05093",1,0,0
"05094",0,1,1
"05095",0,1,1
"05096",0,0,1
"05097",0,1,1
"05098",0,1,0
"05099",1,0,1
"05100",0,1,1
"05101",0,1,1
"05102",0,1,1
"05103",0,1,1
"05104",0,1,1
"05105",0,1,0
"05106",0,1,1
"05107",0,0,1
"05108",0,1,1
"05109",0,0,0
"05110",0,1,1
"05111",0,0,1
"05112",0,1,1
"05113",0,0,1
"05114",0,0,1
"05115",0,1,1
"05116",0,1,1
"05117",0,1,1
"05118",1,0,0
"05119",1,1,0
"05120",0,0,1
"05121",0,1,1
"05122",0,1,1
"05123",0,1,1
"05124",0,1,1
"05125",0,1,1
"05126",0,1,1
"05127",1,0,0
"05128",0,1,1
"05129",0,0,1
"05130",0,1,0
"05131",0,1,1
"05132",1,1,1
"05133",1,1,0
"05134",0,1,1
"05135",0,1,1
"05136",1,1,1
"05137",0,1,0
"05138",0,0,1
"05139",0,1,1
"05140",0,1,1
"05141",1,0,0
"05142",0,1,1
"05143",0,1,0
"05144",0,1,1
"05145",0,1,1
"05146",0,0,1
"05147",0,1,1
"05148",1,1,0
"05149",0,0,1
"05150",1,0,1
"05151",0,1,1
"05152",0,1,1
"05153",0,1,1
"05154",0,1,0
"05155",0,1,1
"05156",0,1,1
"05157",0,1,1
"05158",0,1,0
"05159",1,0,0
"05160",0,0,0
"05161",1,1,0
"05162",0,1,1
"05163",0,1,1
"05164",0,0,0
"05165",0,0,0
"05166",0,1,1
"05167",0,1,1
"05168",1,1,0
"05169",0,1,0
"05170",1,0,0
"05171",0,1,1
"05172",0,0,1
"05173",1,0,0
"05174",0,1,1
"05175",0,1,1
"05176",0,1,0
"05177",0,1,1
"05178",0,1,1
"05179",1,1,0
"05180",0,1,1
"05181",0,1,0
"05182",0,1,1
"05183",1,0,0
"05184",1,0,0
"05185",0,1,1
"05186",0,1,0
"05187",0,1,0
"05188",1,0,0
"05189",0,0,1
"05190",0,1,1
"05191",0,1,0
"05192",1,0,0
"05193",0,0,1
"05194",0,0,1
"05195",0,1,1
"05196",0,1,1
"05197",0,1,1
"05198",0,1,1
"05199",1,0,0
"05200",0,1,1
"05201",1,1,1
"05202",1,0,0
"05203",0,1,1
"05204",1,0,0
"05205",0,1,1
"05206",0,1,1
"05207",0,1,0
"05208",1,0,0
"05209",0,1,1
"05210",1,1,1
"05211",0,0,0
"05212",0,1,1
"05213",0,1,1
"05214",0,1,1
"05215",1,0,0
"05216",0,1,0
"05217",1,0,0
"05218",0,0,1
"05219",0,1,1
"05220",0,1,1
"05221",0,1,0
"05222",1,0,0
"05223",0,1,1
"05224",0,0,1
"05225",0,1,0
"05226",0,1,1
"05227",1,0,0
"05228",0,1,1
"05229",1,0,0
"05230",0,1,1
"05231",1,1,0
"05232",0,1,1
"05233",0,1,1
"05234",0,1,1
"05235",0,1,1
"05236",0,1,0
"05237",1,1,0
"05238",1,0,1
"05239",1,1,0
"05240",0,1,1
"05241",1,1,0
"05242",0,0,1
"05243",0,1,1
"05244",1,0,0
"05245",0,1,1
"05246",0,1,1
"05247",0,0,1
"05248",0,1,1
"05249",0,0,0
"05250",0,1,1
"05251",0,1,1
"05252",0,1,1
"05253",1,0,0
"05254",0,0,1
"05255",1,0,0
"05256",0,1,1
"05257",0,0,1
"05258",1,0,0
"05259",0,1,1
"05260",0,0,1
"05261",0,1,0
"05262",0,1,1
"05263",0,1,1
"05264",0,1,1
"05265",0,1,1
"05266",0,1,0
"05267",1,0,0
"05268",1,1,1
"05269",0,0,1
"05270",0,1,1
"05271",0,0,1
"05272",0,1,1
"05273",0,1,1
"05274",0,1,1
"05275",0,1,1
"05276",0,0,1
"05277",0,1,1
"05278",1,1,1
"05279",0,1,0
"05280",0,1,0
"05281",0,1,1
"05282",1,0,0
"05283",0,1,1
"05284",0,0,1
"05285",1,1,0
"05286",0,1,1
"05287",0,1,1
"05288",0,0,1
"05289",0,1,1
"05290",0,0,0
"05291",0,1,0
"05292",1,0,0
"05293",0,0,1
"05294",0,1,0
"05295",0,1,1
"05296",0,1,1
"05297",0,1,0
"05298",1,0,0
"05299",1,0,0
"05300",1,0,0
"05301",0,0,1
"05302",0,0,1
"05303",0,1,1
"05304",0,1,1
"05305",0,1,1
"05306",1,1,0
"05307",0,0,1
"05308",0,1,1
"05309",0,0,1
"05310",0,0,1
"05311",1,1,0
"05312",0,1,1
"05313",0,1,1
"05314",0,0,1
"05315",0,1,0
"05316",0,1,1
"05317",1,0,1
"05318",0,1,0
"05319",0,1,0
"05320",0,1,1
"05321",1,0,0
"05322",0,1,1
"05323",0,1,1
"05324",0,0,1
"05325",0,0,1
"05326",1,0,0
"05327",1,0,0
"05328",0,1,1
"05329",0,0,1
"05330",0,1,1
"05331",0,1,1
"05332",0,1,1
"05333",0,1,1
"05334",0,1,0
"05335",0,1,1
"05336",0,0,0
"05337",0,0,0
"05338",0,1,1
"05339",1,1,1
"05340",0,1,1
"05341",1,1,0
"05342",0,1,0
"05343",1,0,0
"05344",1,0,0
"05345",1,1,0
"05346",1,0,0
"05347",0,1,1
"05348",1,0,1
"05349",0,0,1
"05350",0,1,1
"05351",0,1,1
"05352",0,1,1
"05353",0,1,1
"05354",0,1,0
"05355",0,0,1
"05356",0,1,1
"05357",0,1,1
"05358",0,1,1
"05359",1,0,0
"05360",0,1,1
"05361",0,1,1
"05362",0,1,1
"05363",0,0,1
"05364",0,1,1
"05365",0,0,1
"05366",0,1,1
"05367",0,1,1
"05368",0,1,1
"05369",0,0,1
"05370",0,0,1
"05371",0,0,0
"05372",0,0,1
"05373",0,1,1
"05374",0,1,1
"05375",0,1,1
"05376",0,1,0
"05377",0,1,1
"05378",0,0,1
"05379",0,1,0
"05380",0,1,1
"05381",0,0,1
"05382",1,0,1
"05383",0,0,1
"05384",0,1,1
"05385",0,0,0
"05386",0,1,0
"05387",0,0,1
"05388",0,1,1
"05389",0,1,0
"05390",1,0,0
"05391",0,1,1
"05392",1,0,0
"05393",1,0,0
"05394",0,0,1
"05395",0,1,0
"05396",0,1,1
"05397",0,1,0
"05398",0,0,1
"05399",0,0,1
"05400",1,0,0
"05401",0,1,1
"05402",0,0,1
"05403",0,1,1
"05404",0,1,1
"05405",0,1,1
"05406",0,1,1
"05407",0,1,0
"05408",0,1,1
"05409",0,1,1
"05410",0,1,1
"05411",0,0,1
"05412",0,0,1
"05413",0,0,1
"05414",0,1,0
"05415",1,0,1
"05416",0,1,0
"05417",0,1,1
"05418",0,1,0
"05419",0,0,1
"05420",0,1,1
"05421",0,1,1
"05422",1,1,0
"05423",1,1,0
"05424",0,0,0
"05425",0,1,1
"05426",0,1,1
"05427",1,0,0
"05428",0,0,1
"05429",0,1,1
"05430",1,1,0
"05431",1,0,1
"05432",0,1,1
"05433",0,1,1
"05434",1,1,0
"05435",1,0,0
"05436",0,1,1
"05437",0,0,0
"05438",0,1,1
"05439",0,0,1
"05440",0,0,1
"05441",0,0,1
"05442",0,1,0
"05443",1,0,0
"05444",1,0,0
"05445",0,0,1
"05446",0,1,1
"05447",0,0,1
"05448",1,0,0
"05449",0,1,0
"05450",0,1,0
"05451",1,0,0
"05452",0,1,1
"05453",0,1,1
"05454",0,1,1
"05455",1,1,0
"05456",1,1,0
"05457",1,1,0
"05458",0,0,1
"05459",0,1,1
"05460",0,0,1
"05461",1,1,1
"05462",0,1,0
"05463",0,1,1
"05464",1,0,0
"05465",0,1,1
"05466",1,0,1
"05467",0,0,1
"05468",1,0,0
"05469",0,1,1
"05470",1,0,0
"05471",0,0,1
"05472",0,0,0
"05473",0,1,1
"05474",1,1,0
"05475",0,1,1
"05476",0,1,1
"05477",0,0,1
"05478",0,1,1
"05479",1,1,0
"05480",0,0,1
"05481",0,1,1
"05482",1,0,1
"05483",0,1,1
"05484",0,1,1
"05485",0,0,1
"05486",0,1,1
"05487",0,1,1
"05488",0,1,0
"05489",0,1,1
"05490",0,1,1
"05491",0,1,1
"05492",0,0,1
"05493",0,0,1
"05494",0,1,1
"05495",0,1,1
"05496",0,1,1
"05497",0,1,1
"05498",0,1,1
"05499",1,0,0
"05500",0,0,1
"05501",0,0,1
"05502",0,0,1
"05503",0,1,1
"05504",0,0,1
"05505",1,1,1
"05506",0,1,1
"05507",0,1,1
"05508",0,0,1
"05509",1,1,0
"05510",1,0,0
"05511",0,1,1
"05512",0,1,1
"05513",0,1,1
"05514",1,0,0
"05515",0,1,0
"05516",0,1,0
"05517",0,1,1
"05518",0,0,0
"05519",0,1,0
"05520",0,1,1
"05521",0,0,1
"05522",1,0,0
"05523",0,0,1
"05524",0,0,1
"05525",0,1,1
"05526",1,1,0
"05527",0,0,1
"05528",0,1,1
"05529",0,1,1
"05530",0,0,1
"05531",0,1,1
"05532",0,0,1
"05533",0,0,1
"05534",0,1,1
"05535",0,1,0
"05536",0,1,1
"05537",0,1,1
"05538",1,1,0
"05539",0,1,1
"05540",0,1,0
"05541",1,0,0
"05542",0,1,1
"05543",0,1,1
"05544",0,1,1
"05545",0,1,0
"05546",0,0,1
"05547",0,1,1
"05548",0,1,1
"05549",0,1,1
"05550",0,0,1
"05551",0,1,1
"05552",0,1,1
"05553",0,0,1
"05554",0,1,1
"05555",0,1,1
"05556",0,1,0
"05557",0,1,1
"05558",0,0,1
"05559",1,0,0
"05560",0,1,1
"05561",0,1,1
"05562",0,0,1
"05563",0,0,0
"05564",0,1,1
"05565",0,1,0
"05566",0,1,1
"05567",0,0,1
"05568",0,1,1
"05569",0,1,1
"05570",0,0,1
"05571",0,0,1
"05572",0,1,1
"05573",0,0,1
"05574",0,0,1
"05575",1,0,0
"05576",1,0,0
"05577",0,1,1
"05578",0,1,1
"05579",0,1,1
"05580",1,0,1
"05581",0,1,1
"05582",0,1,1
"05583",0,0,0
"05584",1,1,0
"05585",0,1,1
"05586",0,0,0
